,user_id,sentiment_analysis,posted,item_id,recommend
48415,76561198048939542,2,2015,292030,1
48416,dudushang,2,2014,221100,1
48417,Yunarukmi,2,2015,4000,1
48423,76561198049041002,2,2013,8930,1
48424,code10009,1,5,381210,0
48430,mindlessraperanger,2,2013,8870,1
48431,Bocow,2,2013,219640,1
48432,76561198049124217,2,2014,249950,1
48436,76561198049128211,2,16,730,1
48437,76561198049128644,2,2013,218230,1
48438,76561198049129193,2,2014,252490,1
48440,lowestcarbonbasedlifeformontaree,1,2014,730,1
48441,76561198049130969,1,2014,247730,0
48443,76561198049141588,2,2013,200210,1
48444,76561198049200793,0,2014,270170,1
48445,sweetlilbunbun,2,2013,218060,1
48446,76561198049209070,0,2014,8870,1
48451,SJGordan,1,2012,6860,1
48452,devoltion,2,12,230410,1
48453,caionav,1,2012,8980,1
48454,krizaya,0,2014,48700,1
48455,76561198049320969,2,2015,327890,1
48456,sikkentm98,1,2014,221100,0
48457,76561198049322372,2,2015,226320,1
48459,Resigning_Bow_The_Penguin_God,0,2015,211420,1
48463,phetdekde,0,2014,730,0
48465,soadyer,1,2015,205950,1
48466,jakeybabe,2,2014,113200,1
48471,76561198049373345,1,2013,570,1
48472,76561198049392366,2,2014,274190,1
48473,fuckenkevin,1,2015,24240,0
48476,cybersmash,2,2015,301520,1
48480,76561198049427761,2,2015,105600,1
48484,76561198049429171,1,5,214630,0
48486,cheesesandvich64,2,2012,113200,1
48487,hyperwes,2,2014,49470,1
48492,76561198049458838,2,2014,620,1
48493,SuperScoops_,2,2014,264380,1
48494,76561198049521478,2,2015,390670,1
48496,Gidsquid,2,2013,550,1
48497,DeviouslyDeviant,1,2014,39000,1
48498,76561198049578952,2,15,314240,1
48500,2608739,0,2013,730,1
48502,cwizpeh,1,2014,252490,1
48503,76561198049623576,2,2014,304930,1
48504,seiuchi,2,2015,277520,1
48506,76561198049662892,2,2014,202090,0
48508,76561198049665282,1,2015,730,1
48509,76561198049666047,2,27,270630,1
48510,76561198049685127,1,2014,440,1
48514,23434454365463446754546576e45646,2,20,91310,1
48516,76561198049709492,1,2014,49520,1
48517,accforsale12,2,2014,730,1
48518,ur_a_Douchenozzle,2,2014,230410,1
48519,76561198049752064,2,2014,204450,1
48521,Rickson123,0,26,730,1
48524,James_2711,2,2014,218620,1
48525,agsfgdikmcfhjcttz,2,2014,200210,1
48526,jaydanred,0,19,730,0
48529,R4TGOD,1,2014,570,1
48530,ashcanoy,1,2013,224760,1
48531,76561198049805620,2,2013,570,0
48532,76561198049813970,2,2015,222880,1
48533,euphoria72,2,2011,570,1
48534,Nvidia1999,2,2015,730,1
48535,76561198049861640,2,2013,440,1
48536,TheMidgetNinja,1,2014,48000,1
48537,lefunnymememan,0,2014,218620,0
48539,llewi38,2,2014,252490,1
48540,76561198049918506,2,2014,225260,1
48541,bhSBM,2,2015,730,1
48544,76561198049927042,2,2014,242760,1
48551,76561198049927258,0,2011,105600,1
48552,76561198049951905,2,2014,72850,1
48553,FakeTaxiServicesAU,2,2015,333930,0
48554,Zoombacronic,2,2013,223470,1
48557,DarylxD,1,2013,440,1
48558,76561198049966344,2,2014,105600,1
48559,nodotsallowed,2,2013,570,1
48560,OnionCum,1,2015,240380,0
48561,Yosche,0,2014,251170,0
48566,joeynn,2,2014,730,1
48567,KevenIsagaycunt,2,2015,236390,1
48569,76561198050012972,2,2014,218230,1
48570,76561198050043257,1,30,105600,1
48572,76561198050045403,2,2014,550,1
48573,lemanoman,1,2013,224540,0
48574,Admiral_QuackBar,2,2014,440,1
48575,munz2011,2,2012,113200,1
48576,76561198050090979,0,28,34330,0
48577,CrankyCunt,2,14,270550,1
48578,333hab,0,2015,238960,1
48579,76561198050156029,0,2014,91310,1
48580,RyuichiRyuu,2,2014,99900,1
48585,76561198050158753,2,2015,273350,1
48588,Fonzatrademark,2,2014,218620,1
48589,76561198050175400,2,2014,620,1
48591,76561198050183548,2,2014,252490,1
48592,76561198050197186,2,2014,570,1
48593,illbeans,2,2014,301520,1
48598,sophea,0,2015,374570,1
48599,76561198050236977,2,2014,221100,1
48600,76561198050242018,2,2015,316720,1
48604,76561198050242155,1,2014,218620,1
48607,FurnitureGerbil,2,2014,252490,1
48612,76561198050251472,2,2013,242050,1
48613,lunaqua,2,2013,35720,1
48614,AzTonish,2,2014,730,1
48618,76561198050299860,2,2014,72850,1
48619,76561198050306523,2,2014,55230,1
48620,GoodDogRealCheap,1,2015,298360,1
48622,MATTBOT12,2,2015,296910,1
48625,76561198050320958,2,2015,237870,1
48626,thissteamurlisnotinuse,2,2014,440,1
48627,76561198050351207,2,2014,730,1
48628,76561198050357396,2,2014,331470,1
48629,76561198050375231,1,15,423880,1
48630,76561198050403073,1,2014,730,1
48631,master_reevo,2,2013,221910,1
48632,SirBigDickJohnson,2,2014,108600,1
48633,g0dpanther,2,2013,207610,1
48635,kamineyyy,0,2013,208090,1
48644,aymosh9011,0,2015,730,1
48646,76561198050462352,2,2015,250260,1
48653,76561198050462560,2,2014,236390,1
48654,sddfg024bzarfgdg,2,2015,227940,0
48659,76561198050467482,1,2013,570,1
48660,76561198050494223,2,2015,313010,0
48663,76561198050506383,1,2014,236110,0
48667,76561198050511575,2,2014,550,1
48668,Leonyx,2,2014,204300,1
48669,76561198050557967,2,2015,219640,1
48670,ricardojr190,1,2014,302380,0
48678,DUHSAMUEL,2,2015,339350,1
48679,Nim22107,1,22,277950,0
48680,hammangad,1,2015,230410,1
48681,austondragon,2,2013,730,1
48682,thisisnick,1,2014,265630,1
48683,funitureoflawinforcement,2,5,237740,1
48686,76561198050742630,2,2014,570,1
48687,meikahidenori,2,2015,312630,1
48688,76561198050768633,2,2014,440,1
48689,76561198050776206,1,2015,263440,0
48692,76561198050778010,2,2015,730,1
48693,76561198050780542,2,2012,440,1
48694,VENTOOR,2,2014,224580,1
48700,76561198050786131,2,2014,218620,1
48704,76561198050816127,0,2015,252490,0
48705,76561198050854825,2,2014,214850,1
48706,omgsteambruz,0,2015,295110,1
48707,jaydo2000,2,2014,322170,1
48710,_glitchy_,1,2014,570,1
48711,76561198050918349,1,2015,24240,1
48712,Jackiewins,2,2014,440,1
48715,WhatsTheYams69,2,2015,230410,0
48717,Milo5698,2,2015,304930,1
48718,rezmwashere,2,2014,222880,1
48723,76561198050946869,2,2014,105600,1
48724,76561198050955540,2,2013,221640,1
48725,macroissant,2,4,275850,0
48727,76561198051013415,2,2014,253510,1
48728,76561198051028248,0,2014,22350,1
48733,MrRugMan,2,2014,40800,1
48734,76561198051096646,2,2014,212200,0
48735,76561198051147812,2,2015,248570,1
48736,pfipasty,2,2014,304930,1
48738,76561198051256285,2,2014,19680,1
48739,Cleze,2,2015,352111,1
48748,qu0te,2,2013,219740,1
48749,blindinglightz,2,2013,17410,1
48753,76561198051317151,2,2013,251570,1
48754,76561198051317854,2,2013,211420,1
48755,kci66,2,2014,252490,1
48756,YUIO977KL,2,2014,243870,1
48757,rabbidscool,0,2015,33230,1
48759,76561198051352493,2,2015,218230,1
48761,finnisabumhead,1,2015,262060,1
48763,kimbunny07,2,2015,440,1
48764,pen15inmymouth,2,2014,11240,1
48768,76561198051428232,0,2014,51100,0
48769,76561198051447459,2,2014,232810,1
48771,koldkitty,2,2014,99900,1
48775,76561198051533745,2,2015,239140,1
48776,SethDrez,2,2014,440,1
48777,mystic_guardian,1,9,440,0
48778,TurtleHipster,1,2015,416690,1
48779,76561198051591331,2,2014,269390,1
48780,Deadly909,2,2014,7670,1
48782,76561198051635647,2,2014,282070,1
48783,76561198051644456,2,2012,440,1
48784,BigBaconStrips,2,2015,323370,1
48785,76561198051667509,1,2013,550,1
48786,76561198051696022,2,2014,233450,1
48789,gamerman3828,0,2014,220200,1
48794,FractionOfRed,2,2014,230410,1
48795,getthepoint,0,2014,200350,0
48798,TheBestJuan,0,2014,231040,0
48799,blue007,2,2014,212180,1
48800,76561198051809340,1,2015,440,1
48801,Bob_McBacon,0,2014,265930,1
48803,green290,1,2015,80,1
48807,76561198051831938,2,2014,11020,1
48808,76561198051832246,2,2015,1250,1
48809,literallyahorse,1,2014,209870,1
48810,76561198051837130,2,2014,271290,1
48815,faceofffuck,1,2015,730,1
48816,76561198051887472,2,2015,218620,1
48817,76561198051909025,2,2014,440,1
48818,Overnold,1,2014,206210,1
48819,76561198051976668,2,2014,113200,1
48820,76561198051977640,2,2013,24240,1
48822,absinthee,2,2015,375950,1
48823,76561198052032850,2,2014,263200,1
48826,76561198052055791,1,2014,570,1
48827,DnLocky,1,18,291550,1
48830,ajb324,2,2014,49520,1
48831,FumblemoreTheWizard,1,2015,218620,0
48835,76561198052191016,2,2013,226700,1
48836,infurnus,0,2015,322330,1
48838,76561198052271143,2,25,269770,1
48839,76561198052271306,2,2015,290340,1
48840,tundersky,0,2015,233250,1
48845,76561198052390326,2,2013,241540,1
48846,76561198052395455,2,2014,49520,1
48847,76561198052397458,2,2015,252950,1
48848,CluelessHusky,2,2015,240,1
48849,76561198052407696,2,2014,240,1
48850,76561198052412328,2,8,346110,1
48851,76561198052434126,2,2015,203770,1
48852,maximusorb5,2,2014,220,1
48853,jamestheboss55,2,2012,440,1
48856,76561198052511389,2,2014,440,1
48857,76561198052543996,1,2014,242720,0
48858,heyitsolah,2,2014,251610,1
48859,givemesomeheadgivemesomehead,2,2015,35450,1
48860,okfuckoffmate,0,2015,570,1
48861,BradS_23,1,2015,730,1
48862,ashirt,2,2012,440,1
48863,76561198052666922,1,2015,240,1
48864,76561198052670796,2,2014,620,1
48866,76561198052676218,1,2015,730,0
48867,76561198052679242,2,2015,241600,1
48868,76561198052705581,2,2013,233470,1
48872,mummbles1991,2,2015,359320,0
48878,76561198052736500,2,2015,730,1
48882,Raticle,2,2013,219640,1
48883,76561198052782830,2,2014,4000,1
48884,interdoorsman,0,2014,234530,1
48885,76561198052789736,2,28,225540,1
48887,Meeshall,2,2015,271590,1
48890,76561198052804938,2,2015,35450,1
48895,76561198052823187,2,2014,218620,1
48896,76561198052853176,2,2015,297000,0
48897,Revyr,2,2014,730,1
48898,ben9600,2,2014,204360,1
48906,76561198052903884,2,2014,620,1
48908,76561198052995497,2,2014,304930,1
48909,76561198052998609,2,2015,206440,1
48910,76561198052998873,2,2014,620,1
48915,76561198053000561,2,2014,730,1
48916,76561198053006711,2,2014,20840,1
48918,WEREMEMBERTHEFREEMAN,0,29,310380,0
48921,CazzaCanola123,2,2013,107410,1
48922,supremexyeezy,1,2015,730,1
48924,Akko6288,1,2015,50300,1
48926,76561198053140237,1,2014,285900,1
48928,thekushcorner,2,2014,265930,1
48936,76561198053237207,2,2015,346110,0
48937,76561198053248819,2,2013,550,1
48941,aidanalvarez,2,2012,98300,1
48943,76561198053256954,2,2015,351970,1
48944,ronaldoricorj,1,2013,220,1
48945,BecHyIIIka,1,2015,339470,0
48951,squarenix1234,2,2015,550,1
48953,x3nocrat3s,2,2015,356380,1
48961,Cronthius,1,2014,570,1
48962,The_Sneaky_Snake,2,2014,304930,1
48966,76561198053355327,2,2013,206420,1
48967,76561198053356968,2,2013,207610,1
48968,koiwa-pranis,2,2014,245550,1
48969,jgjgjgjgjgjgjgjgjgjg,1,2015,261640,1
48972,ODsquid,2,2015,4000,1
48973,76561198053371704,1,2015,296830,0
48979,PoosUpMyBum,2,2014,227300,1
48980,76561198053373904,1,20,8930,1
48981,74987000,2,2013,550,1
48988,kevin_asian,2,2014,570,1
48989,76561198053408417,2,5,252490,1
48990,76561198053411478,1,2015,11450,1
48992,CiviSubzero,2,2014,440,1
48993,76561198053458396,1,2015,341000,1
48996,masterdevilish,0,2014,291480,1
49003,76561198053466527,1,2014,91700,1
49004,76561198053498583,0,2014,319510,1
49005,76561198053509764,2,2014,730,1
49006,snorlakunbanme,1,2015,271590,1
49007,frostold,2,2014,221100,1
49011,76561198053582262,2,2014,221640,1
49012,fluttershy_by_punipaws-d5szfuc,1,2013,730,1
49014,TaTayTaylor,0,2014,292120,0
49015,Hudsonthebigbootymaster,2,2015,323470,1
49016,76561198053649167,2,11,299740,1
49017,PhilosophicalGreenLlama,0,2015,218620,0
49018,76561198053668035,2,2014,1250,1
49019,76561198053676404,1,2014,730,1
49021,76561198053679384,2,2014,228560,1
49022,fracler,1,2014,730,1
49024,narkly,2,2014,208090,1
49025,fedalto,2,18,7670,1
49028,76561198053709304,2,2015,301640,1
49029,Bo0zle,2,2015,730,1
49030,vodkagravyman,0,2014,236450,1
49032,Talerfic,1,2015,570,1
49035,76561198053741106,2,2013,223710,1
49039,76561198053771667,0,2014,218620,1
49040,sschuarmatt,2,27,206500,1
49044,76561198053776689,2,2013,440,1
49046,notspain,2,2015,440,0
49047,u4tnrthtrgn,2,2014,440,1
49051,76561198053794620,0,2014,218060,1
49053,76561198053804006,2,2014,230410,1
49055,76561198053804887,2,2014,104900,1
49056,PidermanLePickle,2,2012,220,1
49061,76561198053854121,2,11,357850,1
49063,HarryParana,2,2014,224480,1
49064,badassninja69,2,2014,730,1
49065,megustapootis,0,2015,221100,1
49070,markispro888,2,2014,570,1
49071,apricotpieeeeee,1,2013,440,1
49072,76561198053980810,2,2014,620,1
49073,76561198054000628,2,2014,730,1
49074,76561198054019431,2,2014,252490,1
49075,76561198054027097,2,2015,339800,1
49077,Duckintins,1,2015,440,1
49078,pikro_99,1,2014,72850,1
49079,76561198054037865,1,2015,105600,1
49080,SteamSpotty,2,2014,730,1
49081,76561198054072662,0,14,393380,1
49084,TheRainOnAGrave,2,7,39210,1
49086,Rubytrogdon,0,2014,113200,0
49087,datredphoenix,2,2014,730,1
49088,eaglehawk_,2,6,444550,1
49090,BROKENisles,2,30,416760,1
49092,quackquac1c,0,2015,730,1
49093,76561198054147922,2,2014,297120,1
49094,76561198054175167,0,15,252490,1
49099,phrenicschizo,2,2013,48000,1
49100,76561198054189637,2,2014,440,1
49101,Flying_Cloackwork,2,2,241320,0
49102,dsadassadasdasdasdsadasdasdas,2,2014,71230,1
49105,Pancakesandbacon,0,2014,91310,1
49110,therosekiller,2,2014,218620,1
49111,greenislove,2,28,200210,1
49112,monkeyboy73,2,2014,570,1
49113,myszkov,2,2013,105600,1
49114,76561198054263515,2,2014,440,1
49115,Mr_Rand0m,1,2013,4000,1
49116,76561198054280666,1,2015,323370,1
49118,76561198054291187,2,15,252950,1
49119,Runey_Lzs,1,2015,730,1
49120,76561198054326721,2,2014,250900,1
49123,76561198054341004,2,2014,15200,1
49124,76561198054342097,2,3,265630,1
49125,Geraldzgg,1,2014,221100,1
49128,76561198054350316,2,2014,233250,1
49130,022899,2,2013,211820,1
49133,7eyebnbi3,2,2014,224540,1
49134,76561198054445752,1,2013,105600,1
49135,vfnlBGVobN,2,2012,28050,1
49139,76561198054451849,2,2013,440,1
49140,Str0NtiuM,2,2014,730,1
49141,76561198054504740,1,2014,730,1
49142,SwizzleAsh,2,2014,322330,1
49144,nathan00107,2,2014,33930,1
49146,Omsni7Sniper7,2,2014,208090,1
49148,Morgo_cs,2,2014,240,1
49151,majorleagueslammy,2,2013,35450,1
49153,fuckthefrench,2,2015,570,1
49155,harleyjw,2,2013,214560,1
49156,76561198054659839,2,24,47920,1
49157,charlielafo,1,2014,221100,1
49158,in-hearts-wake,1,2014,730,1
49159,killerhound53,0,2014,218230,1
49166,76561198054688203,1,17,264710,1
49168,jpanjaja,2,2014,221100,1
49171,76561198054693295,2,13,304930,1
49172,cancerbois2001,2,2015,34900,1
49175,ziko21,0,2013,1250,1
49179,theofficialmrfoo,2,2014,107410,0
49180,76561198054724829,1,2015,335430,1
49181,76561198054736653,2,2015,252490,1
49182,KawaiiPandaDesu,1,2014,221100,1
49185,76561198054748198,2,2014,113020,1
49186,Glovezie,0,2015,244710,1
49187,blsckops3445,2,2013,239220,1
49189,76561198054796945,2,2015,258160,1
49190,shiinaakashi,1,2014,207230,1
49194,Dustweaver,2,2014,282070,1
49195,76561198054804013,1,2013,550,1
49197,76561198054811848,1,4,330830,1
49201,76561198054828064,2,2014,440,1
49202,76561198054883833,2,2013,8870,1
49203,sulide,1,2015,282070,1
49205,reilly2134,0,2014,220050,0
49207,76561198054895038,2,2014,570,1
49208,76561198054906611,2,2014,31280,1
49209,DJLordWaffles,2,2015,224540,0
49213,76561198054973024,0,2015,383980,1
49215,76561198054982476,2,2013,620,1
49216,Flubbabubby,1,2014,4000,1
49217,76561198054997013,1,2015,227300,1
49218,PrototypeRifle5,2,2014,242760,1
49224,joeyv101,2,2014,238320,1
49225,sickkunt007,1,2014,730,1
49227,lberetta,2,2015,730,1
49229,76561198055131326,2,24,301520,0
49230,76561198055155516,2,2015,17410,1
49231,76561198055156382,2,2015,250320,1
49232,76561198055170291,1,2012,300,1
49233,humanx25,2,21,235780,1
49237,76561198055197775,1,2015,212070,1
49241,Wolf8981,2,2014,8930,1
49242,noodleking645,0,2013,113020,1
49243,76561198055252076,1,2014,730,1
49244,Mockism,0,2015,4000,0
49245,zeejackass,0,2014,327410,1
49247,76561198055291139,2,2015,50300,1
49248,CharmingGames,1,2014,261820,1
49249,76561198055305615,0,2014,1250,1
49250,76561198055315108,2,2015,203160,1
49251,76561198055318977,2,2014,570,1
49254,Flynntt,2,2014,200710,1
49260,Acorn0819,2,2013,440,1
49261,DuhAsianCoward,1,2015,32800,1
49262,76561198055354432,2,2014,265300,0
49263,Orias69,2,2014,218620,1
49264,Coctopuss,2,2015,4000,1
49265,76561198055459130,2,2015,200210,1
49267,76561198055521718,1,2015,339610,0
49268,76561198055527607,1,2015,104900,1
49272,JamesyPotatie,2,2014,208090,1
49280,76561198055544059,1,26,8930,1
49281,76561198055545996,1,2014,730,1
49282,YeMum,2,2014,265630,1
49283,76561198055609345,1,2014,1250,1
49284,ehekatI,2,2014,256070,1
49285,76561198055656673,0,2015,209870,0
49286,Cpt_Nosirrah,2,2013,4000,1
49287,76561198055678580,2,2015,295110,1
49288,AccelRock,2,2015,340170,1
49289,Big_Kill,2,2014,440,1
49292,76561198055723594,2,2014,252490,1
49293,wuzzyboy-tf2-trader,2,2014,24200,1
49295,76561198055756587,2,2015,252950,1
49296,masterboxxe,2,10,72850,1
49298,76561198055762774,2,2014,4000,1
49299,76561198055764339,2,2014,12900,1
49300,redfacedpyro,2,30,730,1
49301,76561198055789935,1,2015,223710,1
49302,ManlyDongg,2,21,252490,1
49303,76561198055870347,2,2013,221640,1
49304,76561198055876294,2,2014,4000,1
49305,Zark009,1,2014,99900,0
49307,Mitch1307,2,2014,20920,1
49308,76561198055907480,2,2014,236390,1
49309,13305678912,0,2014,570,1
49310,jimmyt2002,0,2014,212800,1
49311,76561198055964374,1,2013,8190,1
49312,76561198055968875,2,2014,327950,1
49314,deadfull,1,2013,4760,1
49315,76561198055977522,0,2014,230410,1
49317,brizlightning,2,2014,301520,1
49318,mynxyouup,2,2013,72850,1
49319,mattswtmn,2,2014,207610,1
49320,Dynsomnia,2,2014,219150,1
49321,76561198056014188,1,2013,206210,1
49322,76561198056037364,2,2014,1250,1
49326,jobzuu2,2,2015,440,1
49327,76561198056094450,1,26,423880,1
49328,PhaseBlazeThe7th,1,2014,204450,1
49329,76561198056101934,1,2013,4000,1
49331,lobstercat,2,12,406150,1
49333,michael1674,2,2015,730,1
49334,76561198056182823,1,2015,440,0
49335,succccccccccccccccc,2,23,427730,1
49339,poisonlicker,2,2014,105600,1
49340,76561198056241117,2,2013,200260,1
49343,76561198056269279,1,20,200940,1
49345,peacekeeper84,2,2014,239350,1
49347,76561198056288386,2,2014,730,1
49348,Obama-Vevo,1,2015,238320,1
49349,76561198056314722,1,2013,8190,1
49350,thehellmaker,1,14,223710,1
49351,76561198056354988,0,2015,221100,0
49352,76561198056369995,0,2014,247950,0
49354,76561198056376638,1,2014,570,1
49355,BotRorschach,2,2013,550,1
49356,76561198056393302,1,2015,333930,0
49358,atacca,2,2014,304650,1
49360,76561198056415993,2,2014,212680,1
49361,bluetayden,2,14,391540,1
49362,76561198056429344,2,2015,218620,0
49363,LemonSherbet,2,2014,237930,1
49364,SydneyKerley,2,9,500,1
49366,m1staf1sh,2,2014,22380,1
49367,Farra1,1,26,346110,0
49369,76561198056503882,2,2014,206420,1
49370,76561198056519262,2,2014,209080,1
49371,LordJackington,2,2014,105600,1
49372,Morgo2,2,2014,221100,1
49373,76561198056572046,2,2015,264710,1
49374,76561198056573461,0,29,222880,0
49376,TimonTheSentry,0,2015,218620,0
49379,DisMOSEY,0,2015,730,1
49380,76561198056622081,2,2015,730,1
49381,pjohnston236,0,2015,230410,1
49382,76561198056640962,2,18,250420,1
49384,kadzey,2,2014,440,1
49385,76561198056653827,2,2014,33230,1
49387,76561198056658594,2,2014,49520,1
49388,patrick_mota1,1,2013,99900,1
49390,76561198056711561,2,2014,304930,1
49394,76561198056728210,1,2014,202090,1
49395,76561198056735890,0,2014,200210,0
49397,76561198056745387,1,2015,218620,1
49400,76561198056748771,2,2015,233450,1
49401,76561198056763607,1,2015,440,1
49402,justtheruth,1,2014,4000,1
49403,76561198056793885,2,2014,440,1
49404,KX777,2,2015,310370,1
49405,76561198056819834,2,2012,440,1
49406,76561198056822819,2,2013,550,1
49410,szpandinhasz,2,29,730,1
49412,should_not_be_on_my_profile,1,2014,440,1
49413,HENRYADDA2161997,2,2014,208090,1
49414,76561198056847888,2,2015,236090,1
49416,idEmlyn,2,28,200210,1
49417,76561198056863768,0,3,304930,0
49427,76561198056893835,2,2014,440,1
49428,76561198056898675,2,2014,239030,0
49430,76561198056906593,2,2014,224260,1
49433,76561198056915834,1,2013,440,1
49434,Dashse,2,2014,252490,1
49435,blebleh,0,2015,730,0
49438,76561198056931853,2,2015,274190,1
49444,76561198056935583,1,2014,218230,1
49445,UnseenPrecision,2,2013,211420,1
49446,kudab,2,2013,224540,1
49447,76561198056954500,2,2014,222900,1
49455,76561198056976935,2,2014,440,1
49456,bbl4d352,1,2013,222750,1
49457,76561198057020692,2,2014,22380,1
49460,K0HB0LT,2,2014,204630,1
49461,2080308,2,2013,4000,1
49463,76561198057058249,2,2015,730,1
49464,reddevilsforlife,2,2014,730,1
49466,76561198057065856,2,2014,206500,0
49467,mercoledi,2,2014,7670,1
49472,76561198057110929,1,2014,234000,0
