,genres,release_date,item_id
116708,"['Design &amp; Illustration', 'Web Publishing']",2014,283542
116709,"['Free to Play', 'Massively Multiplayer', 'RPG']",2014,323740
116710,['Simulation'],2014,222609
116711,"['Design &amp; Illustration', 'Web Publishing']",2014,285461
116712,"['Design &amp; Illustration', 'Web Publishing']",2014,277843
116713,"['Design &amp; Illustration', 'Web Publishing']",2014,271963
116714,"['Design &amp; Illustration', 'Web Publishing']",2014,291474
116715,"['Design &amp; Illustration', 'Web Publishing']",2014,297640
116716,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Web Publishing']",2014,297141
116717,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']",2013,321840
116718,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Web Publishing']",2014,297140
116719,"['Adventure', 'Indie']",2014,257690
116720,['RPG'],2014,319120
116721,"['Adventure', 'Casual', 'Indie']",2014,292630
116722,['Strategy'],2014,306640
116723,"['Action', 'Indie']",2014,302610
116724,['Utilities'],2014,323620
116725,"['Simulation', 'Strategy']",2014,312360
116726,['RPG'],2014,279111
116727,"['Adventure', 'Casual']",2007,320630
116728,"['Action', 'Adventure', 'Casual', 'Indie']",2015,320880
116729,['Casual'],2014,316420
116730,"['Casual', 'Indie', 'Simulation']",2014,319850
116731,"['Action', 'Indie']",2014,315480
116732,"['Adventure', 'Casual']",2005,302180
116733,"['Casual', 'Indie', 'Strategy']",2014,304410
116734,"['Indie', 'RPG']",2014,306550
116735,['Indie'],2014,317880
116736,"['Racing', 'Sports']",2014,289023
116737,"['Action', 'Casual', 'Indie']",2014,307170
116738,"['Casual', 'Simulation']",2014,294992
116739,"['Casual', 'Simulation']",2014,294993
116740,"['Casual', 'Simulation']",2014,294994
116741,"['Casual', 'Simulation']",2014,294995
116742,"['Casual', 'Simulation']",2014,294997
116743,['Strategy'],2014,318290
116744,"['Adventure', 'Indie']",2010,301380
116745,"['Casual', 'Simulation']",2014,294996
116746,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",2014,320710
116747,"['Simulation', 'Strategy']",2014,294830
116748,"['Casual', 'Indie', 'Simulation']",2014,304730
116749,"['Casual', 'Free to Play', 'Indie', 'Early Access']",2014,266430
116750,"['Action', 'Adventure']",2014,305185
116751,"['Casual', 'Indie', 'Simulation']",2014,310080
116752,"['Indie', 'Strategy']",2014,318570
116753,"['Action', 'Adventure', 'Indie']",2014,313590
116754,"['Action', 'Adventure']",2014,315890
116755,['Action'],2014,265550
116756,"['Action', 'RPG']",2014,320030
116757,['Simulation'],2014,222634
116758,['Strategy'],2014,321580
116759,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2014,257730
116760,"['Action', 'Indie', 'Racing']",2014,308580
116761,"['Action', 'Indie']",2014,317710
116762,['Racing'],2006,306520
116763,['Racing'],2005,315600
116764,"['Indie', 'RPG', 'Strategy', 'Early Access']",2014,269590
116765,['Racing'],2008,315740
116766,"['Casual', 'Simulation']",2014,294998
116767,"['Casual', 'Simulation']",2014,294999
116768,"['Adventure', 'Casual', 'Indie']",2014,246070
116769,"['Casual', 'Simulation']",2014,294932
116770,"['Casual', 'Indie', 'Simulation']",2014,317070
116771,"['Simulation', 'Strategy']",2002,39520
116772,['Strategy'],2014,249094
116773,['Strategy'],2014,249092
116774,"['Racing', 'Simulation', 'Sports']",2014,297980
116775,"['Casual', 'Indie', 'Simulation', 'Strategy']",2014,315960
116776,"['Indie', 'RPG', 'Simulation', 'Strategy']",2014,308170
116777,"['Casual', 'Indie', 'Strategy']",2014,319340
116778,['Action'],2014,321620
116779,['Action'],2014,259253
116780,"['Action', 'Free to Play', 'Indie']",2014,315120
116781,"['Simulation', 'Strategy']",2004,271370
116782,"['Action', 'Adventure']",2014,312050
116783,"['Audio Production', 'Utilities', 'Video Production']",0,315190
116784,"['Action', 'Casual', 'Indie', 'Strategy']",2014,316660
116785,['Strategy'],2014,297890
116786,['Strategy'],0,292990
116787,['Strategy'],2014,297891
116788,['Strategy'],2014,297893
116789,['Strategy'],2014,297892
116790,['Strategy'],2014,297894
116791,['Strategy'],2014,297895
116792,"['Action', 'Adventure', 'RPG']",2009,303680
116793,"['Action', 'Indie', 'Sports']",2014,261180
116794,"['Casual', 'Free to Play', 'Indie']",2014,300150
116795,['Casual'],2014,284850
116796,['Simulation'],2014,258677
116797,"['Casual', 'Free to Play', 'Indie']",2014,261220
116798,"['Action', 'Free to Play', 'Strategy']",2013,314420
116799,"['Adventure', 'Indie']",2014,318591
116800,"['Indie', 'RPG', 'Strategy']",2014,315930
116801,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Racing', 'RPG', 'Strategy']",2014,295710
116802,"['Indie', 'Simulation']",2015,303530
116803,"['Action', 'Casual', 'Indie']",2014,315850
116804,"['Casual', 'Indie', 'RPG', 'Simulation']",2014,313340
116805,"['Indie', 'Strategy']",2014,317150
116806,"['Adventure', 'Indie']",2014,272600
116807,"['Adventure', 'Casual']",2012,260550
116808,"['Action', 'Free to Play', 'Indie', 'Sports', 'Strategy', 'Early Access']",2014,285580
116809,"['Action', 'Free to Play', 'Indie', 'Sports', 'Strategy']",2014,318271
116810,"['Action', 'Free to Play', 'Indie', 'Sports', 'Strategy']",2014,316130
116811,['Action'],2014,308264
116812,['Indie'],2014,316400
116813,"['Action', 'Free to Play', 'Indie', 'Sports', 'Strategy']",2014,287620
116814,['Action'],2014,308266
116815,['Action'],2014,308267
116816,"['Action', 'Adventure', 'Casual', 'Indie']",2014,303510
116817,['Action'],2014,308268
116818,"['Free to Play', 'Indie', 'RPG', 'Simulation']",2014,270170
116819,['Action'],2014,308269
116820,"['Action', 'Adventure']",2014,303870
116821,"['Casual', 'Simulation']",2014,294978
116822,['RPG'],2014,249230
116823,"['Casual', 'Simulation']",2014,294979
116824,"['Casual', 'Simulation']",2014,294980
116825,"['Casual', 'Simulation']",2014,294981
116826,['Simulation'],2014,318050
116827,['Racing'],2014,311551
116828,"['Action', 'Adventure', 'Indie']",2014,297410
116829,"['Casual', 'Simulation']",2014,294982
116830,['Simulation'],2014,250990
116831,"['Casual', 'Simulation']",2014,294983
116832,"['Casual', 'Simulation']",2014,294984
116833,"['Indie', 'Simulation']",2014,319510
116834,"['Casual', 'Simulation']",2014,294985
116835,"['Indie', 'Sports', 'Strategy']",2014,314340
116836,"['RPG', 'Strategy']",2014,289520
116837,['Simulation'],2014,318960
116838,"['Action', 'Casual', 'Indie']",2014,265350
116839,"['Indie', 'RPG']",2014,319840
116840,"['Action', 'Indie', 'Strategy']",2014,317720
116841,"['Action', 'Indie', 'Simulation', 'Sports']",2014,317910
116842,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports']",2014,248530
116843,['Action'],2014,316860
116844,['Action'],2014,316861
116845,['Action'],2014,316868
116846,['Action'],2014,316862
116847,['Simulation'],2014,317690
116848,['Simulation'],2014,271390
116849,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer']",2014,317470
116850,"['Indie', 'RPG']",2014,317760
116851,"['Action', 'Free to Play', 'Indie', 'RPG']",2014,313850
116852,['Strategy'],2014,297830
116853,"['Indie', 'Simulation']",2014,304214
116854,['Indie'],2014,318080
116855,"['Action', 'Indie']",2014,316020
116856,"['Free to Play', 'Simulation']",2014,310400
116857,"['Adventure', 'Casual']",2014,318450
116858,['Early Access'],2014,290810
116859,['Action'],2014,308261
116860,['Action'],2014,308263
116861,['Action'],2014,308262
116862,['Action'],2014,308265
116863,"['Adventure', 'Indie']",2009,314200
116864,"['Indie', 'RPG']",2014,317833
116865,"['Indie', 'RPG']",2014,317831
116866,"['Indie', 'RPG']",2014,317832
116867,"['Indie', 'Strategy']",2014,312630
116868,['Action'],2014,316440
116869,"['Indie', 'Simulation']",2014,317560
116870,"['Indie', 'Strategy']",2014,316870
116871,['Action'],2014,316441
116872,['Action'],2014,316448
116873,['Action'],2014,316820
116874,['Action'],2014,316442
116875,['Action'],2014,316443
116876,['Action'],2014,316445
116877,['Action'],2014,316444
116878,['Action'],2014,316446
116879,['Action'],2014,316447
116880,['Action'],2014,316821
116881,['Action'],2014,45760
116882,['Simulation'],2014,258644
116883,['Casual'],2014,288610
116884,"['Indie', 'Strategy']",2011,314760
116885,"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation']",2014,293500
116886,"['Indie', 'RPG']",2014,314470
116887,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",2014,268650
116888,"['Casual', 'Simulation']",2014,294977
116889,"['Action', 'Adventure', 'Indie']",2014,288020
116890,"['Action', 'Indie', 'RPG']",2005,315260
116891,"['Indie', 'Simulation']",2007,314770
116892,['Simulation'],2009,283580
116893,"['Indie', 'RPG']",2014,317210
116894,"['Free to Play', 'Massively Multiplayer', 'RPG']",2014,295550
116895,"['Action', 'Casual', 'Indie']",2014,308040
116896,"['Free to Play', 'Simulation', 'Strategy']",2014,305260
116897,"['Action', 'Indie']",2014,317890
116898,"['Adventure', 'Casual', 'Simulation']",2011,311680
116899,"['Indie', 'RPG']",2014,316850
116900,"['Adventure', 'Indie']",2014,316671
116901,"['Adventure', 'Indie']",2014,316670
116902,"['Free to Play', 'Massively Multiplayer', 'RPG']",2014,311540
116903,"['Free to Play', 'Massively Multiplayer', 'RPG']",2014,313790
116904,"['Casual', 'Simulation', 'Sports']",2014,300610
116905,['Simulation'],2014,277733
116906,"['Action', 'RPG']",2014,279112
116907,"['Action', 'RPG']",2014,279110
116908,"['Action', 'RPG']",2014,261160
116909,"['Action', 'Indie', 'Early Access']",2014,246880
116910,"['Action', 'Indie', 'Sports']",2014,244590
116911,"['Action', 'Adventure']",2014,305184
116912,"['Adventure', 'Indie']",2014,265790
116913,"['Action', 'Adventure', 'Indie']",2014,314570
116914,"['Adventure', 'Indie']",2014,313140
116915,"['Adventure', 'Indie']",2014,286140
116916,['Strategy'],2014,275510
116917,Sin dato,2014,301170
116918,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2014,293540
116919,"['Casual', 'Simulation']",2014,294968
116920,"['Casual', 'Simulation']",2014,294969
116921,"['Adventure', 'Indie', 'RPG']",2014,307010
116922,"['Casual', 'Simulation']",2014,294970
116923,"['Indie', 'RPG']",2014,316650
116924,"['Indie', 'Simulation', 'Sports']",2014,296470
116925,"['Education', 'Software Training', 'Utilities', 'Video Production']",2014,315240
116926,"['Casual', 'Simulation']",2014,294971
116927,['Action'],2014,316040
116928,"['Simulation', 'Strategy']",2014,291930
116929,['Simulation'],2014,315560
116930,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",2014,313320
116931,"['Adventure', 'Casual']",2014,313360
116932,"['Animation &amp; Modeling', 'Education', 'Utilities', 'Web Publishing']",2014,267653
116933,"['Adventure', 'Casual']",2014,316640
116934,"['Action', 'Indie', 'RPG']",2014,314680
116935,"['Racing', 'Sports']",2014,287340
116936,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",2014,315490
116937,"['Action', 'Adventure', 'Indie']",2014,316900
116938,"['Action', 'Adventure', 'Indie']",2014,315610
116939,"['Action', 'Adventure', 'Indie']",2014,288880
116940,"['Adventure', 'Indie', 'RPG', 'Simulation']",2015,264140
116941,"['Indie', 'RPG']",2014,316651
116942,"['Casual', 'Simulation', 'Sports']",2014,300860
116943,['Action'],2014,295439
116944,"['Action', 'Indie']",2014,298600
116945,['Action'],2014,301111
116946,['Action'],2014,295440
116947,['Action'],2014,301113
116948,['Action'],2014,301112
116949,['Action'],2014,301116
116950,['Action'],2014,301114
116951,['Action'],2014,309870
116952,['Action'],2014,301115
116953,['Action'],2014,309871
116954,['Strategy'],2014,297514
116955,"['Adventure', 'Indie', 'RPG']",2014,301720
116956,"['Adventure', 'Indie', 'RPG']",2014,292400
116957,"['Adventure', 'Indie', 'RPG']",2014,301710
116958,['Audio Production'],2007,279280
116959,"['Casual', 'Indie']",2014,290380
116960,['Simulation'],2014,315010
116961,"['Action', 'Indie', 'RPG']",2014,311870
116962,"['Action', 'Indie', 'RPG']",2014,314390
116963,['Strategy'],2014,313560
116964,"['RPG', 'Simulation', 'Strategy']",2014,306391
116965,"['Adventure', 'RPG', 'Strategy']",2014,281607
116966,"['RPG', 'Strategy']",2006,311060
116967,"['Adventure', 'Indie']",2014,274290
116968,"['Indie', 'RPG']",2014,314120
116969,"['Indie', 'RPG', 'Strategy']",2014,267773
116970,['Simulation'],2014,258666
116971,"['Action', 'Casual', 'Indie', 'RPG']",2012,315510
116972,['Strategy'],2014,313281
116973,"['Casual', 'Indie', 'Strategy']",2014,299720
116974,"['Action', 'Indie', 'RPG']",2014,233980
116975,"['Adventure', 'Casual']",2014,314510
116976,['Strategy'],2014,315990
116977,"['Adventure', 'Free to Play', 'Indie']",2014,298260
116978,"['Action', 'Adventure', 'Indie', 'Early Access']",2014,312210
116979,"['Action', 'Indie']",2014,274900
116980,"['Adventure', 'Casual', 'Simulation']",2013,307190
116981,"['Action', 'Adventure']",1988,308000
116982,"['Action', 'Massively Multiplayer', 'RPG']",2014,304081
116983,"['Simulation', 'Sports']",2014,308320
116984,"['Indie', 'Sports']",2014,274250
116985,"['Action', 'Massively Multiplayer', 'RPG']",2014,304080
116986,"['Action', 'Indie', 'RPG', 'Strategy']",2014,253150
116987,"['Casual', 'Indie']",2012,308360
116988,"['Casual', 'Simulation']",2014,294967
116989,"['Casual', 'Simulation']",2014,294964
116990,"['Casual', 'Simulation']",2014,294963
116991,"['Casual', 'Simulation']",2014,294966
116992,['Strategy'],2014,306541
116993,['Strategy'],2014,265144
116994,['Strategy'],2014,265143
116995,['Strategy'],2014,265145
116996,['Adventure'],2013,302110
116997,"['Adventure', 'Casual', 'Indie', 'RPG']",2014,295850
116998,['Simulation'],2014,277737
116999,['Simulation'],2014,258654
117000,"['Action', 'Indie', 'Strategy']",2014,260530
117001,"['Simulation', 'Strategy']",2014,306171
117002,"['Action', 'Casual', 'Indie']",2014,311440
117003,['Action'],2014,298990
117004,"['Action', 'Indie']",2014,288310
117005,Sin dato,0,279920
117006,"['Action', 'Adventure']",1998,299030
117007,"['Action', 'Adventure']",1998,299050
117008,"['Action', 'Adventure', 'Indie', 'Strategy']",2014,271730
117009,Sin dato,2014,298720
117010,"['Action', 'Adventure', 'Indie']",2014,311190
117011,['Indie'],2012,307270
117012,['Simulation'],2014,277735
117013,['Simulation'],2014,258655
117014,['Simulation'],2014,222622
117015,"['Adventure', 'Indie', 'RPG']",2014,264560
117016,"['Racing', 'Sports']",2014,297970
117017,"['Adventure', 'Casual', 'Indie', 'RPG']",2014,298820
117018,['Strategy'],2014,305360
117019,"['Indie', 'Simulation']",2014,279820
117020,"['Adventure', 'Casual']",2013,284870
117021,"['Action', 'Indie']",2014,297050
117022,"['Action', 'Adventure', 'Indie']",2014,302870
117023,['Adventure'],2014,308330
117024,"['Adventure', 'Indie', 'RPG']",2013,313020
117025,"['Adventure', 'RPG', 'Strategy']",2014,281606
117026,"['Casual', 'Indie']",2014,302650
117027,"['Adventure', 'Indie', 'RPG']",2013,313760
117028,"['Action', 'Indie', 'Strategy', 'Early Access']",2014,311980
117029,"['Indie', 'Strategy']",2014,302970
117030,"['Casual', 'Indie']",2014,284200
117031,"['Indie', 'RPG']",2014,313930
117032,"['Indie', 'RPG']",2014,312300
117033,"['Indie', 'RPG']",2014,313931
117034,['Racing'],2011,313330
117035,['Action'],2007,313210
117036,"['Action', 'Adventure', 'Indie']",2014,311590
117037,"['Racing', 'Sports']",2014,282091
117038,"['Action', 'Adventure', 'Indie']",2014,255070
117039,"['Action', 'Adventure']",2014,314580
117040,"['Casual', 'Simulation']",2014,294955
117041,"['Adventure', 'Casual']",2014,288630
117042,"['Casual', 'Simulation']",2014,294954
117043,"['Casual', 'Simulation']",2014,294956
117044,"['Casual', 'Simulation']",2014,294953
117045,"['Casual', 'Simulation']",2014,294957
117046,"['Adventure', 'Casual', 'Indie']",2014,246720
117047,"['Action', 'Adventure', 'Casual', 'Indie']",2014,280740
117048,"['Indie', 'Strategy']",2014,267730
117049,"['Action', 'Adventure', 'Indie']",2014,277890
117050,['Adventure'],2008,313870
117051,"['Indie', 'Simulation']",2014,304210
117052,"['Indie', 'RPG']",2014,314170
117053,"['Action', 'Free to Play', 'Indie', 'Early Access']",2014,312150
117054,"['Action', 'Casual', 'Indie']",2014,312900
117055,"['Action', 'Adventure', 'Indie']",2014,278640
117056,"['Adventure', 'Indie']",2014,288060
117057,"['Indie', 'RPG']",2014,313932
117058,"['Action', 'Indie', 'RPG', 'Early Access']",2014,311800
117059,"['Design &amp; Illustration', 'Utilities']",2014,305860
117060,"['Action', 'Indie', 'RPG']",2014,312590
117061,"['Adventure', 'Indie']",2014,306601
117062,"['Action', 'Indie']",2014,265170
117063,['Indie'],2014,281840
117064,"['Action', 'Indie']",2014,262240
117065,"['Casual', 'Simulation']",2014,294943
117066,"['Casual', 'Simulation']",2014,294944
117067,"['Casual', 'Simulation']",2014,294945
117068,"['Casual', 'Simulation']",2014,294946
117069,"['Casual', 'Simulation']",2014,294948
117070,"['Action', 'Simulation']",2014,274010
117071,"['Casual', 'Simulation']",2014,294947
117072,"['Action', 'Adventure', 'Indie']",2014,284180
117073,"['Action', 'Adventure', 'Indie']",2014,302910
117074,"['Simulation', 'Strategy']",2003,306490
117075,"['Casual', 'Indie', 'RPG', 'Simulation']",2014,279990
117076,"['Indie', 'Strategy']",2014,265120
117077,['Strategy'],2014,307560
117078,['Action'],2004,286770
117079,['Sports'],2014,296770
117080,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",2014,237310
117081,['Action'],2014,309990
117082,['Action'],2014,309991
117083,['Strategy'],2004,11480
117084,"['Indie', 'RPG', 'Strategy']",2014,305640
117085,['Simulation'],2014,258678
117086,['Casual'],2014,301990
117087,"['Casual', 'Indie', 'Strategy']",2014,304670
117088,"['Simulation', 'Strategy']",2013,306630
117089,"['Action', 'Adventure', 'Indie']",2014,307130
117090,['Action'],2014,259252
117091,"['Simulation', 'Strategy']",2014,311330
117092,['Simulation'],2014,258657
